_META_START_,,
SOURCE_DOCUMENT_LINK_ORIGINAL,https://drive.google.com/open?id=0B208oCU9D8OuX2F1a0VNQUU4OWM,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuX2F1a0VNQUU4OWM,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,,
SOURCE_DOCUMENT_TITLE,2016 Consolidated Financial Statments,
SOURCE_DOCUMENT_TABLE_LOCATION,,
SOURCE_DOCUMENT_TABLE_TITLE,Expenses by Object,
SOURCE_CSV_PRECURSOR_LINK,,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,,
YEAR,2016,
VERSION,Actual,
ASPECT,Expenses,
NOTES_CONTENT,Dollar,
NOTES_SEVERITY,,
UNITS_NAME,Dollar,
UNITS_CODE,DOLLAR,
UNITS_MULTIPLIER,1000,
TOTAL_AMOUNT,10953870,
INTAKE_DATETIME,2017-10-26-15-06-13,
INTAKE_OPERATOR_ID,Henrik,
COLUMNS_CATEGORIES,"Expenditure:CODE,Expenditure:NAME",
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE,Allocations:DESCRIPTION",
_META_END_,,
SALARIES,"Salaries, wages and benefits",5618259
MATERIALS,Materials,983862
CONTRACTED,Contracted services,1596096
INTEREST,Interest on long-term debt,320250
TRANSFERS,Transfer payments,1202720
AMORTIZATION,Amortization,973897
OTHER,Other,258786
