_COLUMNS_,"Category:NAME,Category:CODE,Note:DESCRIPTION,Count:VALUE",,
311 Toronto,311SERVICE,,17
Affordable Housing Office,AFFHOUSING,,17
Arena Boards of Management,ARENAS,,17
Association of Community Centres,COMMCENTRES,,17
Auditor General's Office,AUDITGEN,,17
CAPITAL & CORPORATE FINANCE / NON-PROGRAM,CORPFINANCING,,17
Children's Services,CHILDSERV,,17
City Clerk's Office,CLERK,,17
City Council,COUNCIL,,17
City Manager's Office,CITYMANAGER,,17
City Planning,PLANNING,,17
Community Partnership and Investment Program,COMMPARTNER,,17
Court Services,COURTSERV,,17
Economic Development & Culture,ECONDEV,,
Economic Development and Culture,ECONDEV,,17
Emergency Medical Services,PARAMEDIC,,17
Exhibition Place,EXHIBPLACE,,16
Facilities Management & Real Estate,FACILITIES,,
Facilities Management and Real Estate,FACILITIES,,17
Fire Services,FIRE,,17
Fleet Services,FLEET,,17
Heritage Toronto,HERITAGE,,17
Information & Technology,IT,,
Information and Technology,IT,,17
Legal Services,LEGAL,,17
Long Term Care Homes & Services,LONGTERMHOME,,17
Mayor's Office,MAYOR,,
Municipal Licensing and Standards,LICENCING,,17
Office of the Chief Financial Officer,CFO,,17
Office of the Integrity Commissioner,INTEGRITYCOMM,,
Office of the Lobbyist Registrar,LOBBYREG,,
Office of the Ombudman,OMBUDSMAN,,
Office of the Treasurer,TREASURER,,17
Parking Tag Enforcement & Operations,PARKINGTAGS,,
"Parks, Forestry & Recreation",PARKS,,
"Parks, Forestry and Recreation",PARKS,,16
"Policy, Planning, Finance & Administration",POLICYADMIN,,
"Policy, Planning, Finance and Administration",POLICYADMIN,,17
"Shelter, Housing & Support Administration",SHELTERADMIN,,
"Shelter, Support and Housing Administration",SHELTERADMIN,,17
"Social Development, Finance & Administration",SOCIALDEV,,
"Social Development, Finance and Administration",SOCIALDEV,,17
Solid Waste Management Services,SOLIDWASTE,,17
Technical Services,ENGINEERING,,17
The Integrity Commissioner's Office,INTEGRITYCOMM,,17
The Lobbyist Registrar's Office,LOBBYREG,,17
The Mayor's Office,MAYOR,,17
The Ombudsman's Office,OMBUDSMAN,,17
Theatres,THEATRES,,
Theatres - Sony Centre for the Performing Arts,SONYCENTRE,,17
Theatres - St. Lawrence Centre for the Arts,STLAWRENCECENTRE,,17
Theatres - Toronto Centre for the Arts,TORONTOCENTRE,,17
Toronto Atmospheric Fund,ATMOSPHERE,,17
Toronto Building,BUILDINGS,,
Toronto Buildings,BUILDINGS,,17
Toronto Employment & Social Services,SOCIALSERV,,
Toronto Employment and Social Services,SOCIALSERV,,17
Toronto Environment Office,ENVIRONMENTOFFICE,,17
Toronto Parking Authority,PARKING,,17
Toronto Police Service,POLICE,,17
Toronto Police Service Board,POLICEBOARD,,17
Toronto Public Health,PUBLICHEALTH,,17
Toronto Public Library,LIBRARY,,17
Toronto Transit Commission,TTCCONV,,
Toronto Transit Commission - Conventional,TTCCONV,,17
Toronto Transit Commission - Wheel Trans,TTCWHEEL,,17
Toronto Water,WATER,,17
Toronto Zoo,ZOO,,11
Toronto and Region Conservation Authority,REGIONCONSERV,,17
Transportation Services,TRANSPORTATION,,17
Waterfront Secretariat,WATERFRONT,,17
Wheel Trans,TTCWHEEL,,
Yonge-Dundas Square,YONGEDUNDAS,,17
