_META_START_,
SOURCE_DOCUMENT_LINK_ORIGINAL,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=1mRuzrtZQMbcPIUYYaSDMTxaWf6f_r2SO
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=1cP1y9CrSSL-cGcYulCB7iKvvRpj5BgCr
SOURCE_DOCUMENT_TITLE,2013 Consolidated Financial Statements
SOURCE_DOCUMENT_TABLE_LOCATION,
SOURCE_DOCUMENT_TABLE_TITLE,Statement of Financial Position
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=1fV7sw1rHFknDN-2tk61aB_FaV6lygAxu
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik
YEAR,2013
VERSION,Actual
ASPECT,Assets
NOTES_CONTENT,Dollar
NOTES_SEVERITY,
UNITS_NAME,Dollar
UNITS_CODE,DOLLAR
UNITS_MULTIPLIER,1000
TOTAL_AMOUNT,
INTAKE_DATETIME,
INTAKE_OPERATOR_ID,Henrik
COLUMNS_CATEGORIES,Asset:NAME
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE"
_META_END_,
Bank indebtedness (Note 6),55882
Accounts payable and accrued liabilities (Note 7),2934836
Deferred revenue (Note 8),1692089
Other liabilities (Note 9),647071
Landfill closure and post-closure liabilities (Note 10),123773
Mortgages payable (Note 11),640984
Net long-term debt (Note 12),3856165
Employee benefit liabilities (Note 13),3166482
