_META_START_,
SOURCE_DOCUMENT_LINK_ORIGINAL,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuYk9XZnpWNFZ1ZWc
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuZW9OVU5sUVZtVDg
SOURCE_DOCUMENT_TITLE,City of Toronto 2001 Consolidated Financial Statements
SOURCE_DOCUMENT_TABLE_LOCATION,p.2 document; p.4 pdf
SOURCE_DOCUMENT_TABLE_TITLE,n/a
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B0nzg-ld6eh_NnREOVNvXzMtcms
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Chris
YEAR,2001
VERSION,Actual
ASPECT,Revenues
NOTES_CONTENT,
NOTES_SEVERITY,
UNITS_NAME,Dollar
UNITS_CODE,DOLLAR
UNITS_MULTIPLIER,1000
TOTAL_AMOUNT,
INTAKE_DATETIME,
INTAKE_OPERATOR_ID,Chris
COLUMNS_CATEGORIES,Revenue:NAME
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE"
_META_END_,
Residential and commercial taxation,4697816
Taxation from other governments,140085
Deduct: taxation relating to school boards,-1867416
User charges (Note 11),1497308
Grants,1125335
Transfer payments,306236
Other,846122
