_META_START_,
SOURCE_DOCUMENT_LINK_ORIGINAL,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OubmQxd3Z2R3FNYWM
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuZW9OVU5sUVZtVDg
SOURCE_DOCUMENT_TITLE,2010 CONSOLIDATED FINANCIAL STATEMENTS City of Toronto Financial Report
SOURCE_DOCUMENT_TABLE_LOCATION,p.80 document; p.5 pdf
SOURCE_DOCUMENT_TABLE_TITLE,CONSOLIDATED STATEMENT OF OPERATIONS AND ACCUMULATED SURPLUS
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B0nzg-ld6eh_OHBFYmlHNmF6NjA
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Chris
YEAR,2010
VERSION,Actual
ASPECT,Revenues
NOTES_CONTENT,
NOTES_SEVERITY,
UNITS_NAME,Dollar
UNITS_CODE,DOLLAR
UNITS_MULTIPLIER,1000
TOTAL_AMOUNT,
INTAKE_DATETIME,
INTAKE_OPERATOR_ID,Chris
COLUMNS_CATEGORIES,Revenue:NAME
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE"
_META_END_,
Taxation,3859765
Taxation from other governments,108656
User charges,2529093
Funding transfers from other governments (Note 20),3173242
Government Business Enterprise Earnings (Note 7),115012
Investment Income,265990
Development charges,92162
Rent and Concessions,372959
Other,540861
