_META_START_,
SOURCE_DOCUMENT_LINK_ORIGINAL,https://drive.google.com/open?id=0B208oCU9D8OuX2F1a0VNQUU4OWM
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuX2F1a0VNQUU4OWM
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,
SOURCE_DOCUMENT_TITLE,2016 Consolidated Financial Statments
SOURCE_DOCUMENT_TABLE_LOCATION,
SOURCE_DOCUMENT_TABLE_TITLE,CONSOLIDATED STATEMENT OF OPERATIONS AND ACCUMULATED SURPLUS
SOURCE_CSV_PRECURSOR_LINK,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,
YEAR,2016
VERSION,Actual
ASPECT,Revenues
NOTES_CONTENT,
NOTES_SEVERITY,
UNITS_NAME,Dollar
UNITS_CODE,DOLLAR
UNITS_MULTIPLIER,1000
TOTAL_AMOUNT,
INTAKE_DATETIME,
INTAKE_OPERATOR_ID,Chris
COLUMNS_CATEGORIES,Revenue:NAME
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE"
_META_END_,
Property taxation,3938802
Municipal land transfer tax,644590
Taxation from other governments,112211
User charges,3083725
Funding transfers from other governments (Note 19),2738317
Government business enterprise earnings (Note 5),165810
Investment income,197231
Development charges,184125
Rent and concessions,450740
Other,686412
