_META_START_,
SOURCE_DOCUMENT_LINK_ORIGINAL,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuOTBGcmhWVW9WeVE
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuZW9OVU5sUVZtVDg
SOURCE_DOCUMENT_TITLE,n/a
SOURCE_DOCUMENT_TABLE_LOCATION,p.100 document; p.16 pdf
SOURCE_DOCUMENT_TABLE_TITLE,CONSOLIDATED STATEMENT OF FINANCIAL ACTIVITIES
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B0nzg-ld6eh_T3d1RVhsdG4tYjg
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Chris
YEAR,2005
VERSION,Actual
ASPECT,Revenues
NOTES_CONTENT,
NOTES_SEVERITY,
UNITS_NAME,Dollar
UNITS_CODE,DOLLAR
UNITS_MULTIPLIER,1000
TOTAL_AMOUNT,
INTAKE_DATETIME,
INTAKE_OPERATOR_ID,Chris
COLUMNS_CATEGORIES,Revenue:NAME
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE"
_META_END_,
Residential and commercial property taxation,3122120
Taxation from other governments,113243
User charges,1766557
Funding transfers from other governments,1831399
Net government business enterprise earnings (Note 5),102376
Other,943337
