_META_START_,
SOURCE_DOCUMENT_LINK_ORIGINAL,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuUlRqdGF5b3NzVnM
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuZW9OVU5sUVZtVDg
SOURCE_DOCUMENT_TITLE,2011CONSOLIDATED FINANCIAL STATEMENTS City of Toronto Financial Report 
SOURCE_DOCUMENT_TABLE_LOCATION,p.80 document; p.6 pdf
SOURCE_DOCUMENT_TABLE_TITLE,CONSOLIDATED STATEMENT OF OPERATIONS AND ACCUMULATED SURPLUS
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B0nzg-ld6eh_YmlqRWlmNkpNNFk
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Chris
YEAR,2011
VERSION,Actual
ASPECT,Revenues
NOTES_CONTENT,
NOTES_SEVERITY,
UNITS_NAME,Dollar
UNITS_CODE,DOLLAR
UNITS_MULTIPLIER,1000
TOTAL_AMOUNT,
INTAKE_DATETIME,
INTAKE_OPERATOR_ID,Chris
COLUMNS_CATEGORIES,Revenue:NAME
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE"
_META_END_,
Property taxation,3907433
Taxation from other governments,98596
User charges,2632476
Funding transfers from other governments (Note 19),3148351
Government Business Enterprise Earnings (Note 5),153294
Investment Income,248397
Development charges,94952
Rent and Concessions,386073
Other,641531
