_META_START_,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OubmQxd3Z2R3FNYWM,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuZW9OVU5sUVZtVDg,
SOURCE_DOCUMENT_TITLE,2010 CONSOLIDATED FINANCIAL STATEMENTS City of Toronto Financial Report,
SOURCE_DOCUMENT_TABLE_LOCATION,p.80 document; p.5 pdf,
SOURCE_DOCUMENT_TABLE_TITLE,CONSOLIDATED STATEMENT OF OPERATIONS AND ACCUMULATED SURPLUS,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B0nzg-ld6eh_OHBFYmlHNmF6NjA,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Chris,
YEAR,2010,
VERSION,Actual,
ASPECT,Revenues,
NOTES_CONTENT,,
NOTES_SEVERITY,,
UNITS_NAME,Dollar,
UNITS_CODE,DOLLAR,
UNITS_MULTIPLIER,1000,
TOTAL_AMOUNT,11057740,
INTAKE_DATETIME,2016-10-19-16-33-30,
INTAKE_OPERATOR_ID,Chris,
COLUMNS_CATEGORIES,"Revenue:CODE,Revenue:NAME",
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE",
_META_END_,,
TAXATION,Taxation,3859765
OTHERGOVTAX,Taxation from other governments,108656
USERCHARGES,User charges,2529093
TRANSFERS,Funding transfers from other governments (Note 20),3173242
ENTERPRISES,Government Business Enterprise Earnings (Note 7),115012
INVESTMENT,Investment Income,265990
DEVELOPMENT,Development charges,92162
RENTS,Rent and Concessions,372959
OTHER,Other,540861
