_META_START_,
SOURCE_DOCUMENT_LINK_ORIGINAL,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuOWRqQk4zdWxCQ2c
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuZk1aQ3FCVnpGZkE
SOURCE_DOCUMENT_TITLE,2015 City of Toronto Financial Report; Consolidated Financial Statements
SOURCE_DOCUMENT_TABLE_LOCATION,p.121 document
SOURCE_DOCUMENT_TABLE_TITLE,Expenses by Object
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B208oCU9D8OuaTBLdXZVb0lacDA
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik
YEAR,2015
VERSION,Actual
ASPECT,Expenses
NOTES_CONTENT,Dollar
NOTES_SEVERITY,
UNITS_NAME,Dollar
UNITS_CODE,DOLLAR
UNITS_MULTIPLIER,1000
TOTAL_AMOUNT,
INTAKE_DATETIME,
INTAKE_OPERATOR_ID,Henrik
COLUMNS_CATEGORIES,Expenditure:NAME
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE"
_META_END_,
"Salaries, wages and benefits ",5565309
Materials ,938054
Contracted services ,1674201
Interest on long-term debt ,314827
Transfer payments ,1268651
Amortization,851194
Other ,213872
