_META_START_,
SOURCE_DOCUMENT_LINK_ORIGINAL,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuTHBPYjVhcDNuWW8
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuZW9OVU5sUVZtVDg
SOURCE_DOCUMENT_TITLE,2004 CONSOLIDATED FINANCIAL STATEMENTS
SOURCE_DOCUMENT_TABLE_LOCATION,p.42 document; p.6 pdf
SOURCE_DOCUMENT_TABLE_TITLE,CONSOLIDATED STATEMENT OF FINANCIAL ACTIVITIES
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B0nzg-ld6eh_QjNUMlNEZ0NoeUk
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Chris
YEAR,2004
VERSION,Actual
ASPECT,Expenses
NOTES_CONTENT,
NOTES_SEVERITY,
UNITS_NAME,Dollar
UNITS_CODE,DOLLAR
UNITS_MULTIPLIER,1000
TOTAL_AMOUNT,
INTAKE_DATETIME,
INTAKE_OPERATOR_ID,Chris
COLUMNS_CATEGORIES,Expense:NAME
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE"
_META_END_,
General government,573703
Protection to persons and property,1287582
Transportation,1888948
Environmental services,757179
Health services,310547
Social and family services,1520593
Social housing,722452
Recreation and cultural services,632941
Planning and development,57591
