_META_START_,
SOURCE_DOCUMENT_LINK_ORIGINAL,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuekRIX080RXNjd0U
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuZW9OVU5sUVZtVDg
SOURCE_DOCUMENT_TITLE,2013 CONSOLIDATED FINANCIAL STATEMENTS City of Toronto Financial Report 
SOURCE_DOCUMENT_TABLE_LOCATION,p.82 document; p.5 pdf
SOURCE_DOCUMENT_TABLE_TITLE,CONSOLIDATED STATEMENT OF OPERATIONS AND ACCUMULATED SURPLUS
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B0nzg-ld6eh_a2xUdEpCWm0xR2s
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Chris
YEAR,2013
VERSION,Actual
ASPECT,Expenses
NOTES_CONTENT,
NOTES_SEVERITY,
UNITS_NAME,Dollar
UNITS_CODE,DOLLAR
UNITS_MULTIPLIER,1000
TOTAL_AMOUNT,
INTAKE_DATETIME,
INTAKE_OPERATOR_ID,Chris
COLUMNS_CATEGORIES,Expense:NAME
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE"
_META_END_,
General government,770411
Protection to persons and property,1656046
Transportation,2769289
Environmental services,838344
Health services,422038
Social and family services,1963092
Social housing,758024
Recreation and cultural services,905987
Planning and development,127660
