_META_START_,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=1FkAfOljKzj145D1D0ezMRa31mhxAVQ_7,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=1vI0cN2OCkZZ7V6x0FxXhiKYWTdOJyr7T,
SOURCE_DOCUMENT_TITLE,2016 Consolidated Financial Statements,
SOURCE_DOCUMENT_TABLE_LOCATION,Note: deferred liabilities; Note: Accumulated Surplus,
SOURCE_DOCUMENT_TABLE_TITLE,,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=19NS-H7MRzoLIiGZ9V9TCED7SPkWptdXy,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik,
YEAR,2016,
VERSION,Actual,
ASPECT,"Liabilities, Surplus",
NOTES_CONTENT,Dollar,
NOTES_SEVERITY,,
UNITS_NAME,Dollar,
UNITS_CODE,DOLLAR,
UNITS_MULTIPLIER,1000,
TOTAL_AMOUNT,4075130,
INTAKE_DATETIME,2018-01-29-23-19-54,
INTAKE_OPERATOR_ID,Henrik,
COLUMNS_CATEGORIES,"Reserve:CODE,Reserve:NAME",
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE",
_META_END_,,
DEVCHARGES,Development Charges,685906
RECLAND,Recreational Land (Planning Act),603944
BUILDINGCODE,Building Code Act Service Improvement,65321
GASTAX,Provincial Gas Tax,3582
TRANSITFUNDS,Public Transit Funds,96232
WATEROBLIG,Water and Wastewater – Obligatory,536003
COMMSERVICES,Community Services,82898
THIRDPARTY,Third Party Agreements,12479
SOGR-OBLIG,State of Good Repair – Obligatory,2516
PARKING,Parking Authority,3362
CORRESERVE,Corporate – Reserve,535705
STABILIZATION,Stabilization,185667
WATER,Water and Wastewater,168155
DONATIONS,Donations,1462
BENEFITS,Employee Benefits (Note 13),257266
CORPFUND,Corporate – Fund,446777
COMMINITIATIVES,Community Initiatives,106331
SOGR,State of Good Repair,281524
