_META_START_,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8Ouc1ZNT2FBM2tBSTQ,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuTDRIWm1BVU9mT0k,
SOURCE_DOCUMENT_TITLE,2007 COUNCIL APPROVED OPERATING BUDGET CORPORATE SUMMARY OF APPROVED POSITIONS (OPERATING),
SOURCE_DOCUMENT_TABLE_LOCATION,p. 11,
SOURCE_DOCUMENT_TABLE_TITLE,2007 BUDGET BRIEFING NOTE Summary of 2007 Council Approved Positions,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B208oCU9D8OubkpOcW9KTnZER2M,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik,
YEAR,2006,
VERSION,Summary,
ASPECT,Staffing,
NOTES_CONTENT,,
NOTES_SEVERITY,,
UNITS_NAME,Full Time Equivalent,
UNITS_CODE,FTE,
UNITS_MULTIPLIER,1,
TOTAL_AMOUNT,47800.8,
INTAKE_DATETIME,2016-10-29-22-25-48,
INTAKE_OPERATOR_ID,Henrik,
COLUMNS_CATEGORIES,"Program:CODE,Program:NAME",
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE",
_META_END_,,
AFFHOUSING,Affordable Housing Office,24
CHILDSERV,Children's Services,967.7
COURTSERV,Court Services,221
ECONDEV,"Economic Development, Culture & Tourism",275.3
EMERG,Emergency Medical Services,1197.3
AGEDHOMES,Homes for the Aged,2126.9
PARKS,"Parks, Forestry & Recreation",3975.3
SHELTERADMIN,"Shelter, Housing & Support",695
SOCIALDEV,"Social Development, Finance & Administration",222.3
SOCIALSERV,Social Services,1943
311SERVICE,3 - 1 - 1 Program,4
BUILDINGS,Toronto Building,401.5
POLICYADMIN,"Policy, Planning, Finance & Admin.",104.6
PLANNING,City Planning,327.5
BEAUTY,Clean & Beautiful Secretariat,2
FIRE,Fire Services,3185.5
LICENCING,Municipal Licensing and Standards,381
SOLIDWASTE,Solid Waste Management Services,1366.2
WATER,Toronto Water,1773.9
TRANSPORTATION,Transportation Services,1374.3
WATERFRONT,Waterfront Secretariat,7
TECH,WES - Technical Services,193.9
CFO,Office of the Chief Financial Officer,120
TREASURER,Office of the Treasurer,728
PUBLICINFORMATION,Public Information & Creative Services,60
FACILITIES,Facilities & Real Estate,708.4
FLEET,Fleet Services,199
IT,Information & Technology,320
CITYMANAGER,City Manager's Office,396
CLERK,City Clerk's Office,373.5
LEGAL,Legal Services,252
AUDITGEN,Auditor General's Office,29
MAYOR,Mayor's Office,19
LOBBYREG,Office of the Lobbyist Registrar,0
COUNCIL,Council,183
PUBLICHEALTH,Toronto Public Health,2103
LIBRARY,Toronto Public Library,1813.2
COMMCENTRES,Association of Community Centres,91.2
EXHIBPLACE,Exhibition Place,447
HERITAGE,Heritage Toronto,5
THEATRES,Theatres,201.9
ZOO,Toronto Zoo,354
ARENAS,Arena Boards of Management,63.5
YONGEDUNDAS,Yonge Dundas Square,4
PARKING,Parking Authority,298.2
PARKINGTAGS,Parking Enforcement Unit,395
ATMOSPHERE,Toronto Atmospheric Fund,4
REGIONCONSERV,Toronto & Region Conservation Authority,394.7
TTCCONV,Toronto Transit Commission*,9889
POLICE,Toronto Police Services(excludes Board),7580
