_META_START_,
SOURCE_DOCUMENT_LINK_ORIGINAL,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0BzB3t6aSc9bDbTczN1ZrMmVhczg
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuRDNTajhMcnV6RTg
SOURCE_DOCUMENT_TITLE,2006 Operating budget summary by program
SOURCE_DOCUMENT_TABLE_LOCATION,
SOURCE_DOCUMENT_TABLE_TITLE,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B208oCU9D8OubHdKNDJnUmpmMWM
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik
YEAR,2006
VERSION,Summary
ASPECT,Revenues
NOTES_CONTENT,
NOTES_SEVERITY,
UNITS_NAME,Dollar
UNITS_CODE,DOLLAR
UNITS_MULTIPLIER,1000
TOTAL_AMOUNT,
INTAKE_DATETIME,
INTAKE_OPERATOR_ID,Henrik
COLUMNS_CATEGORIES,Program:NAME
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE"
_META_END_,
3-1-1 Project Management Office,226.2
Affordable Housing Office,1600
Homes for the Aged,153353.3
Arena Boards of Management,5554.3
Assessment Growth 2006,59761.3
Auditor General’s Office,0
Clean and Beautiful City Secretariat,0
Business Support Services,1100.1
Building Services,50822.7
Office of the DCM and Chief Financial Officer,3446.8
Children’s Services,347022
City Manager’s Office,531.5
City Clerk’s Office,18050.9
Association of Community Centers,159.4
Corporate Communications,246.1
Non-Program Expenditures,103474.6
Capital & Corporate Financing,4931
Non-Program Revenues,841648.7
Council,0
Court Services,41959.3
Community Partnership and Investment Program,7621.5
Culture,5251.7
Economic Development,2018.9
Emergency Medical Services,82021.4
Exhibition Place,47176.7
Facilities & Real Estate,64585.4
Fire Services,11130.1
Fleet Services,34697.5
Heritage Toronto,331.1
Human Resources,1834.8
Information & Technology,8585.9
Legal Services,10261.4
Toronto Public Library,13637.6
Municipal Licensing & Standards,24280.8
Office of the Mayor,0
Toronto Parking Authority,95184.5
"Parks, Forestry & Recreation",71957.2
City Planning,18743.5
Toronto Police Service,44531.7
Toronto Police Services Board,0
Toronto Public Health,146646.3
Toronto & Region Conservation Authority,30969.5
Shelter Support & Housing Administration,422259.4
Social Development Finance & Administration,11533.5
Social Services,759045.5
Solid Waste Management Services,55235.9
WES - Support Services,0
Technical Services,55688.8
Theatres,26931.2
Tourism,3741.9
Transportation Services,97871.7
Office of the Treasurer,32290
Toronto Transit Commission - Conventional,791685.4
Toronto Transit Commission - Wheel-Trans,3040.8
Toronto Water,610450.7
Waterfront Secretariat,166.7
Yonge/Dundas Square,489.8
Toronto Zoo,25753
