_META_START_,
SOURCE_DOCUMENT_LINK_ORIGINAL,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0BzB3t6aSc9bDN3VwUGNYUWY1S3M
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuRDNTajhMcnV6RTg
SOURCE_DOCUMENT_TITLE,2009 COUNCIL APPROVED OPERATING BUDGET – Revenue
SOURCE_DOCUMENT_TABLE_LOCATION,
SOURCE_DOCUMENT_TABLE_TITLE,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B208oCU9D8OuYnV6aGw5eWdpd0k
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik
YEAR,2009
VERSION,Summary
ASPECT,Revenues
NOTES_CONTENT,
NOTES_SEVERITY,
UNITS_NAME,Dollar
UNITS_CODE,DOLLAR
UNITS_MULTIPLIER,1000
TOTAL_AMOUNT,
INTAKE_DATETIME,
INTAKE_OPERATOR_ID,Henrik
COLUMNS_CATEGORIES,Program:NAME
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE"
_META_END_,
3-1-1 Customer Service Strategy,7943.3
Aﬀordable Housing Oﬃce,1904.3
Arena Boards of Management,6262.6
Toronto Building,56488.2
Oﬃce of the Chief Financial Oﬃcer,4395.8
Children’s Services,301841.1
City Manager’s Oﬃce,3311.4
City Clerk’s Oﬃce,18041.3
Association of Community Centres,178.3
Non-Program Expenditures,106427.5
Capital & Corporate Financing,263311.7
Non-Program Revenues,855954.8
Court Services,59748.8
Community Partnership and Investment Program,359
"Economic Development, Culture & Tourism",9097.4
Emergency Medical Services,95833.7
Exhibition Place,59737.9
Facilities & Real Estate,109860.7
Fire Services,7852.9
Fleet Services,46478.2
Heritage Toronto,329
Information & Technology,11259.9
Legal Services,19113.3
Toronto Public Library,13761.9
Municipal Licensing & Standards,29445.9
Long Term Care Homes & Services,171149.1
Toronto Parking Authority,120207.5
"Parks, Forestry & Recreation",91318
City Planning,23501.5
Toronto Police Service,64124.7
"Policy, Planning, Finance and Administration",20514.8
Toronto Public Health,174575.2
Toronto & Region Conservation Authority,34727.4
"Shelter, Support & Housing Administration",458216.2
"Social Development, Finance & Administration",11463.3
Toronto Employment & Social Services,885178.7
Solid Waste Management,320341.8
Technical Services,49148.5
Theatres,10493.5
Transportation Services,97688.8
Oﬃce of the Treasurer,43025.5
Toronto Transit Commission – Conventional,996310.2
Toronto Transit Commission – Wheel-Trans,3827.7
Toronto Water,698703.4
Waterfront Secretariat,585
Yonge-Dundas Square,1046.1
Toronto Zoo,31560.9
