_META_START_,
SOURCE_DOCUMENT_LINK_ORIGINAL,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0BzB3t6aSc9bDRUFJcmwzcjNiTGc
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuRDNTajhMcnV6RTg
SOURCE_DOCUMENT_TITLE,2012 COUNCIL APPROVED OPERATING BUDGET – REVENUE
SOURCE_DOCUMENT_TABLE_LOCATION,
SOURCE_DOCUMENT_TABLE_TITLE,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B208oCU9D8Oucmo0bHhLUjg1X0E
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik
YEAR,2012
VERSION,Summary
ASPECT,Revenues
NOTES_CONTENT,
NOTES_SEVERITY,
UNITS_NAME,Dollar
UNITS_CODE,DOLLAR
UNITS_MULTIPLIER,1000
TOTAL_AMOUNT,
INTAKE_DATETIME,
INTAKE_OPERATOR_ID,Henrik
COLUMNS_CATEGORIES,Program:NAME
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE"
_META_END_,
311 Toronto,8419.4
Affordable Housing Office,1433.4
Arena Boards of Management,6738.2
Auditor General's Office,0
Toronto Building,57450.9
Office of the Chief Financial Officer,8166.8
Children's Services,316689.2
City Manager's Office,8497.9
City Clerk's Office,18795.5
Association of Community Centres,264
Non-Program Expenditures,160593.5
Capital & Corporate Financing,15021.7
Non-Program Revenues,1019077.5
City Council,0
Court Services,66228.9
Community Partnership and Investment Program,0
Economic Development & Culture,9465.1
Emergency Medical Services,104505.5
Toronto Environment Office,3271.8
Exhibition Place,64770.3
Facilities Management & Real Estate,122984.2
Fire Services,15131.9
Fleet Services,47468.2
Heritage Toronto,569
Integrity Commissioner's Office,0
Information & Technology,33199.4
Legal Services,23217.4
Toronto Public Library,14927.3
Municipal Licensing & Standards,28149.4
Lobbyist Registrar,9
Long Term Care Homes & Services,179485.3
Mayor's Office,0
Office of the Ombudsman,0
Toronto Parking Authority,128729.9
"Parks, Forestry & Recreation",110514
City Planning,25432.8
Toronto Police Service,76369
Toronto Police Services Board,500
"Policy, Planning, Finance and Administration",12251.8
Toronto Public Health,191060.2
Toronto & Region Conservation Authority,34357.8
"Shelter, Support & Housing Administration",517443.5
"Social Development, Finance & Administration",10554.1
Toronto Employment & Social Services,1027366.7
Solid Waste Management Services,345865.1
Technical Services,60520
Theatres,24937.7
Transportation Services,120843
Office of the Treasurer,47483.6
Toronto Transit Commission - Conventional,1067846.5
Toronto Transit Commission - Wheel-Trans,5324.6
Toronto Water,893332.9
Yonge-Dundas Square,1501.6
Toronto Zoo,34552.8
