_META_START_,
SOURCE_DOCUMENT_LINK_ORIGINAL,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=1ZjxsffTJiaD7n116q5wGdbM-dXz6tnN7
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=1cP1y9CrSSL-cGcYulCB7iKvvRpj5BgCr
SOURCE_DOCUMENT_TITLE,2015 Consolidated Financial Statements
SOURCE_DOCUMENT_TABLE_LOCATION,
SOURCE_DOCUMENT_TABLE_TITLE,Statement of Financial Position
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=1ueIjv7nhfuD5Hi761sfIgmdneonaobNt
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik
YEAR,2015
VERSION,Actual
ASPECT,Assets
NOTES_CONTENT,Dollar
NOTES_SEVERITY,
UNITS_NAME,Dollar
UNITS_CODE,DOLLAR
UNITS_MULTIPLIER,1000
TOTAL_AMOUNT,
INTAKE_DATETIME,
INTAKE_OPERATOR_ID,Henrik
COLUMNS_CATEGORIES,Asset:NAME
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE"
_META_END_,
Cash,205453
Accounts receivable (Note 2),1196625
Property taxes receivable,240700
Other assets (Note 3),238942
Investments (Note 4),5153137
Due from Toronto District School Board (Note 12),10974
Investments in government business enterprises (Note 5),2025649
