_META_START_,,,,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,,,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0BzB3t6aSc9bDN3VwUGNYUWY1S3M,,,,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuRDNTajhMcnV6RTg,,,,
SOURCE_DOCUMENT_TITLE,2009 COUNCIL APPROVED OPERATING BUDGET – Revenue,,,,
SOURCE_DOCUMENT_TABLE_LOCATION,,,,,
SOURCE_DOCUMENT_TABLE_TITLE,,,,,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B208oCU9D8OuYnV6aGw5eWdpd0k,,,,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik,,,,
YEAR,2009,,,,
VERSION,Summary,,,,
ASPECT,Revenues,,,,
NOTES_CONTENT,,,,,
NOTES_SEVERITY,,,,,
UNITS_NAME,Dollar,,,,
UNITS_CODE,DOLLAR,,,,
UNITS_MULTIPLIER,1000,,,,
TOTAL_AMOUNT,6396646.7,,,,
INTAKE_DATETIME,2016-10-14-14-16-42,,,,
INTAKE_OPERATOR_ID,Henrik,,,,
COLUMNS_CATEGORIES,"Program:CODE,Program:NAME",,,,
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE,Allocations:DESCRIPTION",,,,
_META_END_,,,,,
AFFHOUSING,Affordable Housing Office,1904.3,,,
ARENAS,Arena Boards of Management,6262.6,,,
BUILDINGS,Toronto Building,56488.2,,,
CFO,Office of the Chief Financial Officer,4395.8,,,
CHILDSERV,Children's Services,301841.1,,,
CITYMANAGER,City Manager's Office,3896.4,,,"Original amount was 3311.4, plus:
Allocation from: WATERFRONT,Waterfront Secretariat,585 (org chart)"
CLERK,City Clerk's Office,18041.3,,,
COMMCENTRES,Association of Community Centres,178.3,,,
CORPEXPENDITURES,Non-Program Expenditures,106427.5,,,
CORPFINANCING,Capital & Corporate Financing,263311.7,,,
CORPREVENUES,Non-Program Revenues,856313.8,,,"Original amount was 855954.8, plus:
Allocation from: COMMPARTNERREV,Community Partnership and Investment Program revenue,359"
COURTSERV,Court Services,59748.8,,,
ECONDEV,Economic Development & Culture,9097.4,,,
ENGINEERING,Engineering & Construction Services,49148.5,,,"Original amount was null, plus:
Allocation from: TECH,Technical Services,49148.5 (toronto.ca)"
EXHIBPLACE,Exhibition Place,59737.9,,,
FACILITIES,"Facilities, Real Estate, Environment & Energy",109860.7,,,
FIRE,Fire Services,7852.9,,,
FLEET,Fleet Services,46478.2,,,
HERITAGE,Heritage Toronto,329,,,
IT,Information & Technology,11259.9,,,
LEGAL,Legal Services,19113.3,,,
LIBRARY,Toronto Public Library,13761.9,,,
LICENCING,Municipal Licensing & Standards,29445.9,,,
LONGTERMHOME,Long Term Care Homes & Services,171149.1,,,
PARAMEDIC,Toronto Paramedic Services,95833.7,,,"Original amount was null, plus:
Allocation from: EMERG,Emergency Medical Services,95833.7 (logical)"
PARKING,Toronto Parking Authority,120207.5,,,
PARKS,"Parks, Forestry & Recreation",91318,,,
PLANNING,City Planning,23501.5,,,
POLICE,Toronto Police Service,64124.7,,,
POLICYADMIN,"Policy, Planning, Finance & Administration",20514.8,,,
PUBLICHEALTH,Toronto Public Health,174575.2,,,
REGIONCONSERV,Toronto & Region Conservation Authority,34727.4,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",458216.2,,,
SOCIALDEV,"Social Development, Finance & Administration",11463.3,,,
SOCIALSERV,Toronto Employment & Social Services,885178.7,,,
SOLIDWASTE,Solid Waste Management Services,320341.8,,,
THEATRES,Theatres,10493.5,,,
TRANSPORTATION,Transportation Services,97688.8,,,
TREASURER,Office of the Treasurer,43025.5,,,
TTCCONV,Toronto Transit Commission - Conventional,996310.2,,,
TTCWHEEL,Toronto Transit Commission - Wheel Trans,3827.7,,,
WATER,Toronto Water,698703.4,,,
YONGEDUNDAS,Yonge-Dundas Square,1046.1,,,
ZOO,Toronto Zoo,31560.9,,,
311SERVICE,311 Toronto,7943.3,,,
