_META_START_,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuOTBGcmhWVW9WeVE,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuZW9OVU5sUVZtVDg,
SOURCE_DOCUMENT_TITLE,n/a,
SOURCE_DOCUMENT_TABLE_LOCATION,p.100 document; p.16 pdf,
SOURCE_DOCUMENT_TABLE_TITLE,CONSOLIDATED STATEMENT OF FINANCIAL ACTIVITIES,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B0nzg-ld6eh_WnBCLTlieG9pb0k,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Chris,
YEAR,2005,
VERSION,Actual,
ASPECT,Expenses,
NOTES_CONTENT,,
NOTES_SEVERITY,,
UNITS_NAME,Dollar,
UNITS_CODE,DOLLAR,
UNITS_MULTIPLIER,1000,
TOTAL_AMOUNT,8111105,
INTAKE_DATETIME,2016-10-01-21-58-58,
INTAKE_OPERATOR_ID,Chris,
COLUMNS_CATEGORIES,"Expense:CODE,Expense:NAME",
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE,Allocations:DESCRIPTION",
_META_END_,,
GOVERNMENT,General government,612754
PROTECTION,Protection to persons and property,1253880
TRANSPORTATION,Transportation,1963608
ENVIRONMENT,Environmental services,781706
HEALTH,Health services,324191
SOCIALSERVICES,Social and family services,1610249
HOUSING,Social housing,797505
CULTURE,Recreation and cultural services,691791
PLANNING,Planning and development,75421
