_META_START_,,,,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,,,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuUTIwWDY5bzRlTUk,,,,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuZW9OVU5sUVZtVDg,,,,
SOURCE_DOCUMENT_TITLE,City of Toronto Consolidated Financial Statements for the year ended December 31 1999,,,,
SOURCE_DOCUMENT_TABLE_LOCATION,p.3 document; p.5 pdf,,,,
SOURCE_DOCUMENT_TABLE_TITLE,"Analysis of Consolidated Current Operations For the Year Ended December 31, 1999",,,,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B0nzg-ld6eh_bTZWcUF4TDZmUTg,,,,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Chris,,,,
YEAR,1999,,,,
VERSION,Actual,,,,
ASPECT,Expenses,,,,
NOTES_CONTENT,,,,,
NOTES_SEVERITY,,,,,
UNITS_NAME,Dollar,,,,
UNITS_CODE,DOLLAR,,,,
UNITS_MULTIPLIER,1000,,,,
TOTAL_AMOUNT,6344384,,,,
INTAKE_DATETIME,2016-10-01-21-58-58,,,,
INTAKE_OPERATOR_ID,Chris,,,,
COLUMNS_CATEGORIES,"Expense:CODE,Expense:NAME",,,,
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE,Allocations:DESCRIPTION",,,,
_META_END_,,,,,
ENVIRONMENT,Environmental services,486490,,,
GOVERNMENT,General government,747846.1,,,
HEALTH,Health services,172900,,,
HOUSING,Social housing,367482.80000000005,,,"Original amount was null, plus:
Allocation from: ELECTRICITY,Electricity (Note 2),918707"
PLANNING,Planning and development,380587,,,
PROTECTION,Protection to persons and property,916417,,,
SOCIALSERVICES,Social and family services,1368561,,,
TRANSPORTATION,Transportation,1481869.1,,,"Original amount was 1206257, plus:
Allocation from: ELECTRICITY,Electricity (Note 2),918707"
CULTURE,Recreation and cultural services,422231,,,
