_META_START_,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuUlRqdGF5b3NzVnM,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuZW9OVU5sUVZtVDg,
SOURCE_DOCUMENT_TITLE,2011CONSOLIDATED FINANCIAL STATEMENTS City of Toronto Financial Report ,
SOURCE_DOCUMENT_TABLE_LOCATION,p.80 document; p.6 pdf,
SOURCE_DOCUMENT_TABLE_TITLE,CONSOLIDATED STATEMENT OF OPERATIONS AND ACCUMULATED SURPLUS,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B0nzg-ld6eh_dExyVmpJc0FrNkU,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Chris,
YEAR,2011,
VERSION,Actual,
ASPECT,Expenses,
NOTES_CONTENT,,
NOTES_SEVERITY,,
UNITS_NAME,Dollar,
UNITS_CODE,DOLLAR,
UNITS_MULTIPLIER,1000,
TOTAL_AMOUNT,10650071,
INTAKE_DATETIME,2016-10-01-21-58-58,
INTAKE_OPERATOR_ID,Chris,
COLUMNS_CATEGORIES,"Expense:CODE,Expense:NAME",
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE,Allocations:DESCRIPTION",
_META_END_,,
GOVERNMENT,General government,1195957
PROTECTION,Protection to persons and property,1667615
TRANSPORTATION,Transportation,2642260
ENVIRONMENT,Environmental services,871059
HEALTH,Health services,399207
SOCIALSERVICES,Social and family services,2049481
HOUSING,Social housing,803748
CULTURE,Recreation and cultural services,847271
PLANNING,Planning and development,173473
