_COLUMNS_,"Category:NAME,Category:CODE,Note:DESCRIPTION,Count:VALUE",,
Adjustment for shared PIL Properties,PRTX_OTH_ADJ,,
Agriculture and reforestation,CNDGT_DEV_AGR,,
Ambulance Services,CNDGT_HTH_ABS,,
Ambulance dispatch,CNDGT_HTH_ABD,,
Amounts Added to PILs,PIL_OTH_ADD,,
Amounts Added to Tax Bill,PRTX_OTH_ADD,,
Assistance to aged persons,CNDGT_FAM_AGE,,
Building Permit and Inspection Services,CNDGT_PTS_BPI,,
Canada Conditional Grants: General government,slc.12.299.02,,
Canada Conditional Grants: Please specify,slc.12.1910.02,,
Canada Grants - Tangible Capital Assets: General government,slc.12.299.06,,
Canada Grants - Tangible Capital Assets: Please specify,slc.12.1910.06,,
Cemeteries,CNDGT_HTH_CEM,,
Child care,CNDGT_FAM_CHD,,
Commercial Buildings,PIL_COM_COM,,
Commercial Buildings,PRTX_COM_COM,,
Commercial New Construction,PRTX_COM_NEW,,
Commercial New Construction,PIL_COM_NEW,,
Commercial and Industrial,CNDGT_DEV_COM,,
Consertation Authority,CNDGT_PTS_CSV,,
Court Security,CNDGT_PTS_CSC,,
Cultural Services,CNDGT_REC_CUL,,
Emergency Measures,CNDGT_PTS_EMS,,
Farmland,PRTX_OTH_FARM,,
Farmland,PIL_OTH_FARM,,
Fire,CNDGT_PTS_FIR,,
General Assistance,CNDGT_FAM_GEN,,
Hospitals,CNDGT_HTH_HSP,,
Industrial Buildings,PIL_IND_IND,,
Industrial Buildings,PRTX_IND_IND,,
Industrial New Construction,PIL_IND_NEW,,
Industrial New Construction,PRTX_IND_NEW,,
Large Industrial,PRTX_IND_LRG,,
Large Industrial,PIL_IND_LRG,,
Large Industrial New Construction,PIL_IND_NLG,,
Large Industrial New Construction,PRTX_IND_NLG,,
Libraries,CNDGT_REC_LIB,,
Managed Forests,PIL_OTH_FOR,,
Managed Forests,PRTX_OTH_FOR,,
Multi-Residential,PIL_RES_MULT,,
Multi-Unit Residential,PRTX_RES_MULT,,
Museums,CNDGT_REC_MUS,,
Non-Profit/Cooperative Housing,CNDGT_HOU_COP,,
Office Building,PIL_COM_OFF,,
