_META_START_,,,,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,,,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0BzB3t6aSc9bDRUFJcmwzcjNiTGc,,,,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuRDNTajhMcnV6RTg,,,,
SOURCE_DOCUMENT_TITLE,2012 COUNCIL APPROVED OPERATING BUDGET – REVENUE,,,,
SOURCE_DOCUMENT_TABLE_LOCATION,,,,,
SOURCE_DOCUMENT_TABLE_TITLE,,,,,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B208oCU9D8Oucmo0bHhLUjg1X0E,,,,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik,,,,
YEAR,2012,,,,
VERSION,Summary,,,,
ASPECT,Revenues,,,,
NOTES_CONTENT,,,,,
NOTES_SEVERITY,,,,,
UNITS_NAME,Dollar,,,,
UNITS_CODE,DOLLAR,,,,
UNITS_MULTIPLIER,1000,,,,
TOTAL_AMOUNT,7071318.299999998,,,,
INTAKE_DATETIME,2016-09-16-15-42-52,,,,
INTAKE_OPERATOR_ID,Henrik,,,,
COLUMNS_CATEGORIES,"Program:CODE,Program:NAME",,,,
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE,Allocations:DESCRIPTION",,,,
_META_END_,,,,,
AFFHOUSING,Affordable Housing Office,1433.4,,,
ARENAS,Arena Boards of Management,6738.2,,,
AUDITGEN,Auditor General's Office,,,,
BUILDINGS,Toronto Building,57450.9,,,
CFO,Office of the Chief Financial Officer,11438.6,,,"Original amount was 8166.8, plus:
Allocation from: ENV,Toronto Environment Office,3271.8 (org chart)"
CHILDSERV,Children's Services,316689.2,,,
CITYMANAGER,City Manager's Office,8497.9,,,
CLERK,City Clerk's Office,18795.5,,,
COMMCENTRES,Association of Community Centres,264,,,
CORPEXPENDITURES,Non-Program Expenditures,160593.5,,,
CORPFINANCING,Capital & Corporate Financing,15021.7,,,
CORPREVENUES,Non-Program Revenues,1019077.5,,,
COUNCIL,City Council,,,,
COURTSERV,Court Services,66228.9,,,
ECONDEV,Economic Development & Culture,9465.1,,,
ENGINEERING,Engineering & Construction Services,60520,,,"Original amount was null, plus:
Allocation from: TECH,Technical Services,60520 (toronto.ca)"
EXHIBPLACE,Exhibition Place,64770.3,,,
FACILITIES,"Facilities, Real Estate, Environment & Energy",122984.2,,,
FIRE,Fire Services,15131.9,,,
FLEET,Fleet Services,47468.2,,,
HERITAGE,Heritage Toronto,569,,,
INTEGRITYCOMM,Integrity Commissioner's Office,,,,
IT,Information & Technology,33199.4,,,
LEGAL,Legal Services,23217.4,,,
LIBRARY,Toronto Public Library,14927.3,,,
LICENCING,Municipal Licensing & Standards,28149.4,,,
LOBBYREG,Office of the Lobbyist Registrar,9,,,
LONGTERMHOME,Long Term Care Homes & Services,179485.3,,,
MAYOR,Mayor's Office,,,,
OMBUDSMAN,Office of the Ombudsman,,,,
PARAMEDIC,Toronto Paramedic Services,104505.5,,,"Original amount was null, plus:
Allocation from: EMERG,Emergency Medical Services,104505.5 (logical)"
PARKING,Toronto Parking Authority,128729.9,,,
PARKS,"Parks, Forestry & Recreation",110514,,,
PLANNING,City Planning,25432.8,,,
POLICE,Toronto Police Service,76369,,,
POLICEBOARD,Toronto Police Services Board,500,,,
POLICYADMIN,"Policy, Planning, Finance & Administration",12251.8,,,
PUBLICHEALTH,Toronto Public Health,191060.2,,,
REGIONCONSERV,Toronto & Region Conservation Authority,34357.8,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",517443.5,,,
SOCIALDEV,"Social Development, Finance & Administration",10554.1,,,
SOCIALSERV,Toronto Employment & Social Services,1027366.7,,,
SOLIDWASTE,Solid Waste Management Services,345865.1,,,
THEATRES,Theatres,24937.7,,,
TRANSPORTATION,Transportation Services,120843,,,
TREASURER,Office of the Treasurer,47483.6,,,
TTCCONV,Toronto Transit Commission - Conventional,1067846.5,,,
TTCWHEEL,Toronto Transit Commission - Wheel Trans,5324.6,,,
WATER,Toronto Water,893332.9,,,
YONGEDUNDAS,Yonge-Dundas Square,1501.6,,,
ZOO,Toronto Zoo,34552.8,,,
311SERVICE,311 Toronto,8419.4,,,
