_META_START_,,,,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,,,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0BzB3t6aSc9bDNG1ER1F2VHZ5YzQ,,,,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuRDNTajhMcnV6RTg,,,,
SOURCE_DOCUMENT_TITLE,2011 COUNCIL APPROVED OPERATING BUDGET – REVENUE,,,,
SOURCE_DOCUMENT_TABLE_LOCATION,,,,,
SOURCE_DOCUMENT_TABLE_TITLE,,,,,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B208oCU9D8OuTUlrTVpBUk1CdWM,,,,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik,,,,
YEAR,2011,,,,
VERSION,Summary,,,,
ASPECT,Revenues,,,,
NOTES_CONTENT,,,,,
NOTES_SEVERITY,,,,,
UNITS_NAME,Dollar,,,,
UNITS_CODE,DOLLAR,,,,
UNITS_MULTIPLIER,1000,,,,
TOTAL_AMOUNT,7094271,,,,
INTAKE_DATETIME,2016-09-16-15-46-23,,,,
INTAKE_OPERATOR_ID,Henrik,,,,
COLUMNS_CATEGORIES,"Program:CODE,Program:NAME",,,,
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE,Allocations:DESCRIPTION",,,,
_META_END_,,,,,
AFFHOUSING,Affordable Housing Office,1607.8,,,
ARENAS,Arena Boards of Management,6542.1,,,
AUDITGEN,Auditor General's Office,,,,
BUILDINGS,Toronto Building,57488.2,,,
CFO,Office of the Chief Financial Officer,14896.8,,,"Original amount was 6582, plus:
Allocation from: ENV,Toronto Environment Office,8314.8 (org chart)"
CHILDSERV,Children's Services,313629.6,,,
CITYMANAGER,City Manager's Office,6877.9,,,"Original amount was 6277.9, plus:
Allocation from: WATERFRONT,Waterfront Secretariat,600 (org chart)"
CLERK,City Clerk's Office,18980.6,,,
COMMCENTRES,Association of Community Centres,201.7,,,
CORPEXPENDITURES,Non-Program Expenditures,113976.1,,,
CORPFINANCING,Capital & Corporate Financing,38021.7,,,
CORPREVENUES,Non-Program Revenues,1161836.9,,,"Original amount was 1161756.9, plus:
Allocation from: COMMPARTNERREV,Community Partnership and Investment Program revenue,80"
COUNCIL,City Council,,,,
COURTSERV,Court Services,66476.6,,,
ECONDEV,Economic Development & Culture,9413.3,,,
ENGINEERING,Engineering & Construction Services,57098.6,,,"Original amount was null, plus:
Allocation from: TECH,Technical Services,57098.6 (toronto.ca)"
EXHIBPLACE,Exhibition Place,64225.1,,,
FACILITIES,"Facilities, Real Estate, Environment & Energy",115916.1,,,
FIRE,Fire Services,15430.1,,,
FLEET,Fleet Services,48010.3,,,
HERITAGE,Heritage Toronto,498.9,,,
INTEGRITYCOMM,Integrity Commissioner's Office,,,,
IT,Information & Technology,28045.9,,,
LEGAL,Legal Services,21888,,,
LIBRARY,Toronto Public Library,13432.8,,,
LICENCING,Municipal Licensing & Standards,28034,,,
LOBBYREG,Office of the Lobbyist Registrar,,,,
LONGTERMHOME,Long Term Care Homes & Services,177462.8,,,
MAYOR,Mayor's Office,,,,
OMBUDSMAN,Office of the Ombudsman,,,,
PARAMEDIC,Toronto Paramedic Services,104763.3,,,"Original amount was null, plus:
Allocation from: EMERG,Emergency Medical Services,104763.3 (logical)"
PARKING,Toronto Parking Authority,127297.6,,,
PARKS,"Parks, Forestry & Recreation",100962.3,,,
PLANNING,City Planning,24023,,,
POLICE,Toronto Police Service,68373.1,,,
POLICEBOARD,Toronto Police Services Board,610.6,,,
POLICYADMIN,"Policy, Planning, Finance & Administration",13030.5,,,
PUBLICHEALTH,Toronto Public Health,189089.7,,,
REGIONCONSERV,Toronto & Region Conservation Authority,32963.7,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",624855.4,,,
SOCIALDEV,"Social Development, Finance & Administration",12558.6,,,
SOCIALSERV,Toronto Employment & Social Services,1007262.8,,,
SOLIDWASTE,Solid Waste Management Services,342631.5,,,
THEATRES,Theatres,23646.8,,,
TRANSPORTATION,Transportation Services,117622,,,
TREASURER,Office of the Treasurer,45062.3,,,
TTCCONV,Toronto Transit Commission - Conventional,1007328.9,,,
TTCWHEEL,Toronto Transit Commission - Wheel Trans,5610.9,,,
WATER,Toronto Water,820919.8,,,
YONGEDUNDAS,Yonge-Dundas Square,1372,,,
ZOO,Toronto Zoo,34827.7,,,
311SERVICE,311 Toronto,9466.6,,,
