_META_START_,,,,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,,,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0BzB3t6aSc9bDdEpsZkJVUjVqUlU,,,,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OubHdZVEpCZmdfNlE,,,,
SOURCE_DOCUMENT_TITLE,2007 COUNCIL APPROVED OPERATING BUDGET SUMMARY BY CITY PROGRAM,,,,
SOURCE_DOCUMENT_TABLE_LOCATION,,,,,
SOURCE_DOCUMENT_TABLE_TITLE,,,,,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B208oCU9D8OuRUdxZ3lKNEhLaUU,,,,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik,,,,
YEAR,2007,,,,
VERSION,Summary,,,,
ASPECT,Expenses,,,,
NOTES_CONTENT,,,,,
NOTES_SEVERITY,,,,,
UNITS_NAME,Dollar,,,,
UNITS_CODE,DOLLAR,,,,
UNITS_MULTIPLIER,1000,,,,
TOTAL_AMOUNT,8503385.699999997,,,,
INTAKE_DATETIME,2016-09-16-15-42-52,,,,
INTAKE_OPERATOR_ID,Henrik,,,,
COLUMNS_CATEGORIES,"Program:CODE,Program:NAME",,,,
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE,Allocations:DESCRIPTION",,,,
_META_END_,,,,,
AFFHOUSING,Affordable Housing Office,3185.9,,,
ARENAS,Arena Boards of Management,5969.3,,,
AUDITGEN,Auditor General's Office,3988.4,,,
BUILDINGS,Toronto Building,39699.5,,,
CFO,Office of the Chief Financial Officer,13546.4,,,
CHILDSERV,Children's Services,336738.5,,,
CITYMANAGER,City Manager's Office,45672.4,,,"Original amount was 39591.2, plus:
Allocation from: CREATIVEINFO,Pubic Information & Creative Services,4765.3 (Guess)
Allocation from: WATERFRONT,Waterfront Secretariat,1315.9 (org chart)"
CLERK,City Clerk's Office,44301.1,,,
COMMCENTRES,Association of Community Centres,6394,,,
CORPEXPENDITURES,Non-Program Expenditures,383584,,,"Original amount was 341622.8, plus:
Allocation from: COMMPARTNER,Community Partnership and Investment Program,41961.2 (should be divided between expenditures and revenues)"
CORPFINANCING,Capital & Corporate Financing,547052.5,,,
CORPREVENUES,Non-Program Revenues,513.3,,,
COUNCIL,City Council,19649.2,,,
COURTSERV,Court Services,35097.3,,,
ECONDEV,Economic Development & Culture,33676.8,,,
ENGINEERING,Engineering & Construction Services,62496.1,,,"Original amount was null, plus:
Allocation from: TECH,Technical Services,62496.1 (toronto.ca)"
EXHIBPLACE,Exhibition Place,53381.7,,,
FACILITIES,"Facilities, Real Estate, Environment & Energy",122421,,,
FIRE,Fire Services,344750.7,,,
FLEET,Fleet Services,35821.4,,,
HERITAGE,Heritage Toronto,606,,,
IT,Information & Technology,56689.5,,,
LEGAL,Legal Services,31808.3,,,
LIBRARY,Toronto Public Library,164347.9,,,
LICENCING,Municipal Licensing & Standards,33638.2,,,
LOBBYREG,Office of the Lobbyist Registrar,241,,,
LONGTERMHOME,Long Term Care Homes & Services,192320.2,,,"Original amount was null, plus:
Allocation from: AGEDHOMES,Homes for the Aged,192320.2 (logical)"
MAYOR,Mayor's Office,2447.1,,,
PARAMEDIC,Toronto Paramedic Services,149196.5,,,"Original amount was null, plus:
Allocation from: EMERG,Emergency Medical Services,149196.5 (logical)"
PARKING,Toronto Parking Authority,57804.7,,,
PARKS,"Parks, Forestry & Recreation",303909.2,,,
PLANNING,City Planning,33885.4,,,
POLICE,Toronto Police Service,830178.2,,,
POLICEBOARD,Toronto Police Services Board,2238.3,,,
POLICYADMIN,"Policy, Planning, Finance & Administration",13939.3,,,
PUBLICHEALTH,Toronto Public Health,210506.6,,,
REGIONCONSERV,Toronto & Region Conservation Authority,36625.7,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",692492.5,,,
SOCIALDEV,"Social Development, Finance & Administration",28365,,,
SOCIALSERV,Toronto Employment & Social Services,1071336.1,,,
SOLIDWASTE,Solid Waste Management Services,237796.3,,,
THEATRES,Theatres,30604.4,,,
TRANSPORTATION,Transportation Services,275247.89999999997,,,"Original amount was null, plus:
Allocation from: BEAUTY,Clean and Beautiful City Secretariat,1066.3 (Guess)"
TREASURER,Office of the Treasurer,66694.3,,,
TTCCONV,Toronto Transit Commission - Conventional,1082893.5,,,
TTCWHEEL,Toronto Transit Commission - Wheel Trans,68771.3,,,
WATER,Toronto Water,648221.3,,,
YONGEDUNDAS,Yonge-Dundas Square,1166.5,,,
ZOO,Toronto Zoo,38458.2,,,
311SERVICE,311 Toronto,3016.8,,,
