_META_START_,,,,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,,,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuSmJqenVPMGVaUWM,,,,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuTDRIWm1BVU9mT0k,,,,
SOURCE_DOCUMENT_TITLE,2005 BUDGET BRIEFING NOTE - Summary of 2005 Staff Recommended Approved Positions,,,,
SOURCE_DOCUMENT_TABLE_LOCATION,p. 7-8,,,,
SOURCE_DOCUMENT_TABLE_TITLE,CITY OF TORONTO 2005 STAFF RECOMMENDED OPERATING BUDGET CORPORATE SUMMARY OF APPROVED POSITIONS PERMANENT VS TEMPORARY,,,,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B208oCU9D8OuUGRxbjh0M3R3akU,,,,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik,,,,
YEAR,2004,,,,
VERSION,Summary,,,,
ASPECT,Staffing,,,,
NOTES_CONTENT,,,,,
NOTES_SEVERITY,,,,,
UNITS_NAME,Full Time Equivalent,,,,
UNITS_CODE,FTE,,,,
UNITS_MULTIPLIER,1,,,,
TOTAL_AMOUNT,46129.1,,,,
INTAKE_DATETIME,2016-09-16-16-13-06,,,,
INTAKE_OPERATOR_ID,Henrik,,,,
COLUMNS_CATEGORIES,"Program:CODE,Program:NAME",,,,
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE,Allocations:DESCRIPTION",,,,
_META_END_,,,,,
AUDITGEN,Auditor General's Office,26,,,
CFO,Office of the Chief Financial Officer,819,,,"Original amount was null, plus:
Allocation from: FINANCE,Finance,815 (org chart)
Allocation from: ATMOSPHERE,Toronto Atmospheric Fund,4 (Org chart environment)"
CHILDSERV,Children's Services,919.8,,,
CITYMANAGER,City Manager's Office,535,,,"Original amount was null, plus:
Allocation from: INNOVATION,Service Improvement & Innovation,86 (guess)
Allocation from: CORPCOMMS,Corporate Communications,84 (Guess)
Allocation from: HUMANRESOURCES,Human Resources,305 (org chart)"
CLERK,City Clerk's Office,382,,,
COMMCENTRES,Association of Community Centres,85.6,,,
CORPEXPENDITURES,Non-Program Expenditures,1,,,"Original amount was null, plus:
Allocation from: NONPROGRAM,Non Program,1 (consolidate)"
COUNCIL,City Council,177,,,
COURTSERV,Court Services,221,,,
ECONDEV,Economic Development & Culture,526.6999999999999,,,"Original amount was null, plus:
Allocation from: CULTURE,Culture,154.7 (Guess, by name ‘Culture’)
Allocation from: BIZSUPPORT,Customer & Business Support,247.7 (Guess)
Allocation from: TOURISM,Tourism,40.3 (guess)"
ENGINEERING,Engineering & Construction Services,563,,,"Original amount was null, plus:
Allocation from: TECH,WES - Technical Services,563 (toronto.ca)"
EXHIBPLACE,Exhibition Place,426,,,
FACILITIES,"Facilities, Real Estate, Environment & Energy",749,,,
FIRE,Fire Services,3142,,,
FLEET,Fleet Services,200,,,
HERITAGE,Heritage Toronto,5,,,
IT,Information & Technology,331,,,
LEGAL,Legal Services,238,,,
LIBRARY,Toronto Public Library,1817.7,,,
LONGTERMHOME,Long Term Care Homes & Services,2065.8,,,"Original amount was null, plus:
Allocation from: AGEDHOMES,Homes for the Aged,2065.8 (logical)"
MAYOR,Mayor's Office,18,,,
PARAMEDIC,Toronto Paramedic Services,1152,,,"Original amount was null, plus:
Allocation from: EMERG,Emergency Medical Services,1152 (logical)"
PARKING,Toronto Parking Authority,313.4,,,
PARKINGTAGS,Parking Tag Enforcement & Operations,395,,,
PARKS,"Parks, Forestry & Recreation",3682.2,,,
PLANNING,City Planning,1098.5,,,
POLICE,Toronto Police Service,7296,,,
PUBLICHEALTH,Toronto Public Health,1819,,,
REGIONCONSERV,Toronto & Region Conservation Authority,356.6,,,
SHELTERADMIN,"Shelter, Support & Housing Administration",1137.5,,,"Original amount was 659.6, plus:
Allocation from: SUPPORTSERV,WES - Support Services,477.9 (budget jumped after WES support services discontinued)"
SOCIALDEV,"Social Development, Finance & Administration",159.9,,,
SOCIALSERV,Toronto Employment & Social Services,1953,,,
SOLIDWASTE,Solid Waste Management Services,1301.9,,,
THEATRES,Theatres,186.7,,,
TRANSPORTATION,Transportation Services,1184,,,
TTCCONV,Toronto Transit Commission - Conventional,10430,,,
YONGEDUNDAS,Yonge-Dundas Square,3,,,
ZOO,Toronto Zoo,348.3,,,
ARENAS,Arena Boards of Management,63.5,,,
