_META_START_,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OubThmTHdHN2Jsc1U,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuZW9OVU5sUVZtVDg,
SOURCE_DOCUMENT_TITLE,09 City of Toronto Financial Report,
SOURCE_DOCUMENT_TABLE_LOCATION,p.74 document; p.75 pdf,
SOURCE_DOCUMENT_TABLE_TITLE,CONSOLIDATED STATEMENT OF OPERATIONS AND ACCUMULATED SURPLUS,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B0nzg-ld6eh_azVObW14V2E2aUk,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Chris,
YEAR,2009,
VERSION,Actual,
ASPECT,Expenses,
NOTES_CONTENT,,
NOTES_SEVERITY,,
UNITS_NAME,Dollar,
UNITS_CODE,DOLLAR,
UNITS_MULTIPLIER,1000,
TOTAL_AMOUNT,9917288,
INTAKE_DATETIME,2016-10-01-21-58-58,
INTAKE_OPERATOR_ID,Chris,
COLUMNS_CATEGORIES,"Expense:CODE,Expense:NAME",
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE",
_META_END_,,
GOVERNMENT,General Government,803504
PROTECTION,Protection to persons and property,1525235
TRANSPORTATION,Transportation,2658084
ENVIRONMENT,Environmental services,873675
HEALTH,Health services,376463
SOCIALSERVICES,Social and family services,1946444
HOUSING,Social Housing,837786
CULTURE,Recreational and cultural services,769109
PLANNING,Planning and development,126988
