_META_START_,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuaXNFVEpDbTRJdDQ,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuaUJtdGpFb0lVWlE,
SOURCE_DOCUMENT_TITLE,CITY OF TORONTO 2014 COUNCIL APPROVED OPERATING BUDGET TOTAL OPERATING AND CAPITAL POSITIONS,
SOURCE_DOCUMENT_TABLE_LOCATION,p. 2,
SOURCE_DOCUMENT_TABLE_TITLE,CITY OF TORONTO 2014 COUNCIL APPROVED OPERATING BUDGET OPERATING POSITIONS,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B208oCU9D8OuWkpBZFBZUGswRDA,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik,
YEAR,2014,
VERSION,Summary,
ASPECT,Staffing,
NOTES_CONTENT,,
NOTES_SEVERITY,,
UNITS_NAME,Full Time Equivalent,
UNITS_CODE,FTE,
UNITS_MULTIPLIER,1,
TOTAL_AMOUNT,49804.50000000001,
INTAKE_DATETIME,2016-10-29-22-25-49,
INTAKE_OPERATOR_ID,Henrik,
COLUMNS_CATEGORIES,"Program:CODE,Program:NAME",
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE",
_META_END_,,
AFFHOUSING,Affordable Housing Office,19
CHILDSERV,Children's Services,942.7
COURTSERV,Court Services,282
ECONDEV,Economic Development & Culture,289
EMERG,Emergency Medical Services,1325
LONGTERMHOME,Long Term Care Homes & Services,2179.7
PARKS,"Parks, Forestry & Recreation",4347.6
SHELTERADMIN,"Shelter, Support & Housing Administration",718.6
SOCIALDEV,"Social Development, Finance & Administratio",126.3
SOCIALSERV,Toronto Employment & Social Services,2148.5
PLANNING,City Planning,352
FIRE,Fire Services,3126.8
LICENCING,Municipal Licensing and Standards,456
POLICYADMIN,"Policy, Planning, Finance and Administration",200.4
ENGINEERING,Engineering & Construction Services,133.8
BUILDINGS,Toronto Building,425
TRANSPORTATION,Transportation Services,1055.4
CFO,Office of the Chief Financial Officer,100
TREASURER,Office of the Treasurer,684
FACILITIES,Facilities Management & Real Estate (incl TE,799.7
FLEET,Fleet Services,174
IT,Information & Technology,593
311SERVICE,311 Toronto,158
CITYMANAGER,City Manager's Office,410.5
CLERK,City Clerk's Office,439.7
LEGAL,Legal Services,297
MAYOR,Mayor's Office,9
COUNCIL,City Council,176
AUDITGEN,Auditor General's Office,29.5
LOBBYREG,Lobbyist Registrar,8.3
INTEGRITYCOMM,Integrity Commissioner's Office,2
OMBUDSMAN,Office of the Ombudsman,11
PUBLICHEALTH,Toronto Public Health,1838.7
LIBRARY,Toronto Public Library,1737.4
COMMCENTRES,Association of Community Centres,77.4
EXHIBPLACE,Exhibition Place,392.5
HERITAGE,Heritage Toronto,7
THEATRES,Theatres,156.5
ZOO,Toronto Zoo,410.2
ARENAS,Arena Boards of Management,67.4
YONGEDUNDAS,Yonge-Dundas Square,6.5
PARKINGTAGS,Parking Tag Enforcement & Operations,394
ATMOSPHERE,Toronto Atmospheric Fund,8
TTCCONV,Toronto Transit Commission - Conventional,11179
TTCWHEEL,Toronto Transit Commission - Wheel-Trans,557
POLICE,Toronto Police Service,7870
POLICEBOARD,Toronto Police Services Board,8
SOLIDWASTE,Solid Waste Management Services,1075.7
WATER,Toronto Water,1702.3
PARKING,Toronto Parking Authority,297.4
