_META_START_,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuT0RQOThsMWYzRGs,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuMjVtQmpUd0kyMlU,
SOURCE_DOCUMENT_TITLE,CITY OF TORONTO 2016 COUNCIL APPROVED OPERATING BUDGET,
SOURCE_DOCUMENT_TABLE_LOCATION,,
SOURCE_DOCUMENT_TABLE_TITLE,,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B208oCU9D8OuSXQzOXEwTklfTGM,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik,
YEAR,2017,
VERSION,Summary,
ASPECT,Expenses,
NOTES_CONTENT,,
NOTES_SEVERITY,,
UNITS_NAME,Dollar,
UNITS_CODE,DOLLAR,
UNITS_MULTIPLIER,1000,
TOTAL_AMOUNT,12321771,
INTAKE_DATETIME,2017-05-03-15-05-49,
INTAKE_OPERATOR_ID,Henrik,
COLUMNS_CATEGORIES,"Program:CODE,Program:NAME",
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE",
_META_END_,,
AFFHOUSING,Affordable Housing Office,3474
CHILDSERV,Children's Services,483674
COURTSERV,Court Services,51959
ECONDEV,Economic Development & Culture,81054
PARAMEDIC,Toronto Paramedic Services,210484
LONGTERMHOME,Long-Term Care Homes & Services,256981
PARKS,"Parks, Forestry & Recreation",457328
SHELTERADMIN,"Shelter, Support & Housing Administration",829583
SOCIALDEV,"Social Development, Finance & Administration",49608
SOCIALSERV,Toronto Employment & Social Services,1083234
PLANNING,City Planning,48075
FIRE,Fire Services,439826
LICENCING,Municipal Licensing & Standards,53122
POLICYADMIN,"Policy, Planning, Finance & Administration",23301
ENGINEERING,Engineering & Construction Services,73247
BUILDINGS,Toronto Building,56037
TRANSPORTATION,Transportation Services,399439
CFO,Office of the Chief Financial Officer,16991
TREASURER,Office of the Treasurer,73102
FACILITIES,"Facilities, Real Estate, Environment & Energy",194979
FLEET,Fleet Services,53907
311SERVICE,311 Toronto,17624
IT,Information & Technology,127815
CITYMANAGER,City Manager's Office,55531
CLERK,City Clerk's Office,50588
LEGAL,Legal Services,57783
MAYOR,Mayor's Office,2251
COUNCIL,City Council,20627
AUDITGEN,Auditor General's Office,5902
INTEGRITYCOMM,Integrity Commissioner's Office,507
LOBBYREG,Office of the Lobbyist Registrar,1154
OMBUDSMAN,Office of the Ombudsman,1810
PUBLICHEALTH,Toronto Public Health,245071
LIBRARY,Toronto Public Library,199047
COMMCENTRES,Association of Community Centres,8105
EXHIBPLACE,Exhibition Place,37282
HERITAGE,Heritage Toronto,795
THEATRES,Theatres,29058
ZOO,Toronto Zoo,52086
ARENAS,Arena Boards of Management,9013
YONGEDUNDAS,Yonge-Dundas Square,2352
REGIONCONSERV,Toronto & Region Conservation Authority,43532
TTCCONV,Toronto Transit Commission - Conventional,1804282
TTCWHEEL,Toronto Transit Commission - Wheel Trans,151169
POLICE,Toronto Police Service,1127817
POLICEBOARD,Toronto Police Services Board,2809
CORPFINANCING,Capital & Corporate Financing,841343
CORPEXPENDITURES,Non-Program Expenditures,654031
CORPREVENUES,Non-Program Revenues,55548
SUBWAYLEVY,Special Levy for Scarborough Subway,40699
CITYBUILDING,City Building Fund,14046
SOLIDWASTE,Solid Waste Management Services,398124
PARKING,Toronto Parking Authority,92637
WATER,Toronto Water,1231928
