_META_START_,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuNUMyYm43VmpWUWM,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuaUJtdGpFb0lVWlE,
SOURCE_DOCUMENT_TITLE,CITY OF TORONTO 2015 COUNCIL APPROVED OPERATING BUDGET TOTAL OPERATING AND CAPITAL POSITIONS,
SOURCE_DOCUMENT_TABLE_LOCATION,p.2,
SOURCE_DOCUMENT_TABLE_TITLE,CITY OF TORONTO 2015 COUNCIL APPROVED OPERATING BUDGET OPERATING POSITIONS,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B208oCU9D8OuYmVYSmJwQnhfVE0,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik,
YEAR,2015,
VERSION,Summary,
ASPECT,Staffing,
NOTES_CONTENT,,
NOTES_SEVERITY,,
UNITS_NAME,Full Time Equivalent,
UNITS_CODE,FTE,
UNITS_MULTIPLIER,1,
TOTAL_AMOUNT,50697.50000000001,
INTAKE_DATETIME,2016-10-29-22-25-49,
INTAKE_OPERATOR_ID,Henrik,
COLUMNS_CATEGORIES,"Program:CODE,Program:NAME",
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE",
_META_END_,,
AFFHOUSING,Affordable Housing Office,19
CHILDSERV,Children's Services,967.6
COURTSERV,Court Services,282
ECONDEV,Economic Development & Culture,300.6
PARAMEDIC,Toronto Paramedic Services,1391.3
LONGTERMHOME,Long Term Care Homes & Services,2225.9
PARKS,"Parks, Forestry & Recreation",4454.8
SHELTERADMIN,"Shelter, Support & Housing Administration",707.2
SOCIALDEV,"Social Development, Finance & Administratio",127.5
SOCIALSERV,Toronto Employment & Social Services,2092
PLANNING,City Planning,360
FIRE,Fire Services,3154.8
LICENCING,Municipal Licensing and Standards,460
POLICYADMIN,"Policy, Planning, Finance and Administration",199.4
ENGINEERING,Engineering & Construction Services,133
BUILDINGS,Toronto Building,442
TRANSPORTATION,Transportation Services,1028.8
CFO,Office of the Chief Financial Officer,102
TREASURER,Office of the Treasurer,693
FACILITIES,"Facilities, Real Estate, Environment & Energy",925.5
FLEET,Fleet Services,176
IT,Information & Technology,587
311SERVICE,311 Toronto,157
CITYMANAGER,City Manager's Office,424.5
CLERK,City Clerk's Office,403.9
LEGAL,Legal Services,302.4
MAYOR,Mayor's Office,20
COUNCIL,City Council,176
AUDITGEN,Auditor General's Office,29.5
LOBBYREG,Lobbyist Registrar,8.3
INTEGRITYCOMM,Integrity Commissioner's Office,3
OMBUDSMAN,Office of the Ombudsman,12
PUBLICHEALTH,Toronto Public Health,1841.6
LIBRARY,Toronto Public Library,1739.9
COMMCENTRES,Association of Community Centres,77.9
EXHIBPLACE,Exhibition Place,390
HERITAGE,Heritage Toronto,7
THEATRES,Theatres,163.1
ZOO,Toronto Zoo,402.5
ARENAS,Arena Boards of Management,66.6
YONGEDUNDAS,Yonge-Dundas Square,6.5
PARKINGTAGS,Parking Tag Enforcement & Operations,394
ATMOSPHERE,Toronto Atmospheric Fund,8
TTCCONV,Toronto Transit Commission - Conventional,11691
TTCWHEEL,Toronto Transit Commission - Wheel-Trans,562
POLICE,Toronto Police Service,7883
POLICEBOARD,Toronto Police Services Board,7
SOLIDWASTE,Solid Waste Management Services,1081.7
WATER,Toronto Water,1710.3
PARKING,Toronto Parking Authority,299.4
