_META_START_,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=1zAXJokKoxsKS9AFLZ7qViY4BZ-CkI0ey,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=1vI0cN2OCkZZ7V6x0FxXhiKYWTdOJyr7T,
SOURCE_DOCUMENT_TITLE,2013 Consolidated Financial Statements,
SOURCE_DOCUMENT_TABLE_LOCATION,Note: deferred liabilities; Note: Accumulated Surplus,
SOURCE_DOCUMENT_TABLE_TITLE,,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=1js2Zk1HICu3g7al182HcndP-sZdgfMFe,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik,
YEAR,2013,
VERSION,Actual,
ASPECT,"Liabilities, Surplus",
NOTES_CONTENT,Dollar,
NOTES_SEVERITY,,
UNITS_NAME,Dollar,
UNITS_CODE,DOLLAR,
UNITS_MULTIPLIER,1000,
TOTAL_AMOUNT,3496274,
INTAKE_DATETIME,2018-01-30-00-12-14,
INTAKE_OPERATOR_ID,Henrik,
COLUMNS_CATEGORIES,"Reserve:CODE,Reserve:NAME",
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE",
_META_END_,,
DEVCHARGES,Development Charges,383801
RECLAND,Recreational Land (Planning Act),431990
SUBDIVIDERS,Subdividers’ Deposits,
BUILDINGCODE,Building Code Act Service Improvement,27731
GASTAX,Provincial Gas Tax,408
TRANSITFUNDS,Public Transit Funds,195371
WATEROBLIG,Water and Wastewater – obligatory,236791
COMMSERVICES,Community Services,84119
THIRDPARTY,Third Party Agreements,12914
SOGROBLIG,State of Good Repair – obligatory,2244
PARKING,Parking Authority,3298
CORPRESERVE,Corporate – reserve,789277
STABILIZATION,Stabilization,194939
WATER,Water and Wastewater,135350
DONATIONS,Donations,1274
BENEFITS,Employee Benefits (Note 13),212105
CORPFUND,Corporate – fund,500584
COMMINITIATIVES,Community Initiatives,92570
SOGR,State of Good Repair,191508
