_META_START_,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=1jyZdNf68wdg7lW1HLxWsoo0r9m_s6iss,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=1vI0cN2OCkZZ7V6x0FxXhiKYWTdOJyr7T,
SOURCE_DOCUMENT_TITLE,2012 Consolidated Financial Statements,
SOURCE_DOCUMENT_TABLE_LOCATION,Note: deferred liabilities; Note: Accumulated Surplus,
SOURCE_DOCUMENT_TABLE_TITLE,,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=1wJDxXMKo9pQbrGXWtn7OdSLyEyzfvJB2,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik,
YEAR,2012,
VERSION,Actual,
ASPECT,"Liabilities, Surplus",
NOTES_CONTENT,Dollar,
NOTES_SEVERITY,,
UNITS_NAME,Dollar,
UNITS_CODE,DOLLAR,
UNITS_MULTIPLIER,1000,
TOTAL_AMOUNT,3022459,
INTAKE_DATETIME,2018-01-29-22-23-49,
INTAKE_OPERATOR_ID,Henrik,
COLUMNS_CATEGORIES,"Reserve:CODE,Reserve:NAME",
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE",
_META_END_,,
DEVCHARGES,Development Charges,375071
RECLAND,Recreational Land (Planning Act),347525
SUBDIVIDERS,Subdividers’ Deposits,10808
BUILDINGCODE,Building Code Act Service Improvement,20821
GASTAX,Provincial Gas Tax,
TRANSITFUNDS,Public Transit Funds,272203
WATER,Water and Wastewater,156017
COMMSERVICES,Community Services,81948
THIRDPARTY,Third Party Agreements,25959
SOGR-OBLIG,State of Good Repair – obligatory,13794
PARKING,Parking Authority,3185
CORPORATE,Corporate,614422
STABILIZATION,Stabilization,127615
WATER,Water and Wastewater,80816
DONATIONS,Donations,1079
COMMINITIATIVES,Community Initiatives,23
BENEFITS,Employee Benefits (Note 14),173627
CORPORATE,Corporate,451898
COMMINITIATIVES,Community Initiatives,97034
SOGR,State of Good Repair,168614
