_META_START_,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=1AJ3kl4GghwwokQ8AbFlNT6q7ZG4EPIfv,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=1vI0cN2OCkZZ7V6x0FxXhiKYWTdOJyr7T,
SOURCE_DOCUMENT_TITLE,2009 Consolidated Financial Statements,
SOURCE_DOCUMENT_TABLE_LOCATION,Note: deferred liabilities; Note: Accumulated Surplus,
SOURCE_DOCUMENT_TABLE_TITLE,,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=1vU_haMD4dhfg-RHl0u1weB5TqFSOerE5,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik,
YEAR,2009,
VERSION,Actual,
ASPECT,"Liabilities, Surplus",
NOTES_CONTENT,Dollar,
NOTES_SEVERITY,,
UNITS_NAME,Dollar,
UNITS_CODE,DOLLAR,
UNITS_MULTIPLIER,1000,
TOTAL_AMOUNT,2644158,
INTAKE_DATETIME,2018-01-29-22-23-49,
INTAKE_OPERATOR_ID,Henrik,
COLUMNS_CATEGORIES,"Reserve:CODE,Reserve:NAME",
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE",
_META_END_,,
DEVCHARGES,Development Charges,248943
RECLAND,Recreational Land (Planning Act),179419
SUBDIVIDERS,Subdividers’ Deposits,13676
BUILDINGCODE,Building Code Act Service Improvement,10675
GASTAX,Provincial Gas Tax,711
TRANSITFUNDS,Public Transit Funds,550981
WATER,Water and Wastewater,67351
COMMSERVICES,Community Services,61693
THIRDPARTY,Third Party Agreements,21556
SOGR,State of Good Repair,26854
PARKING,Parking Authority,1687
CORPORATE,Corporate,344869
STABILIZATION,Stabilization,68953
WATER,Water and Wastewater,74364
DONATIONS,Donations,1800
COMMINITIATIVES,Community Initiatives,23
BENEFITS,Employee Benefits (Note 15),219021
CORPORATE,Corporate,510333
COMMINITIATIVES,Community Initiatives,103825
SOGR,State of Good Repair,137424
