_META_START_,
SOURCE_DOCUMENT_LINK_ORIGINAL,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=1jyZdNf68wdg7lW1HLxWsoo0r9m_s6iss
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=1vI0cN2OCkZZ7V6x0FxXhiKYWTdOJyr7T
SOURCE_DOCUMENT_TITLE,2012 Consolidated Financial Statements
SOURCE_DOCUMENT_TABLE_LOCATION,Note: deferred liabilities; Note: Accumulated Surplus
SOURCE_DOCUMENT_TABLE_TITLE,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=1wJDxXMKo9pQbrGXWtn7OdSLyEyzfvJB2
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik
YEAR,2012
VERSION,Actual
ASPECT,"Liabilities, Surplus"
NOTES_CONTENT,Dollar
NOTES_SEVERITY,
UNITS_NAME,Dollar
UNITS_CODE,DOLLAR
UNITS_MULTIPLIER,1000
TOTAL_AMOUNT,
INTAKE_DATETIME,
INTAKE_OPERATOR_ID,Henrik
COLUMNS_CATEGORIES,Reserve:NAME
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE"
_META_END_,
Development Charges,375071
Recreational Land (Planning Act),347525
Subdividers’ Deposits,10808
Building Code Act Service Improvement,20821
Provincial Gas Tax,
Public Transit Funds,272203
Water and Wastewater – obligatory,156017
Community Services,81948
Third Party Agreements,25959
State of Good Repair – obligatory,13794
Parking Authority,3185
Corporate – reserve,614422
Stabilization,127615
Water and Wastewater,80816
Donations,1079
Community Initiatives – reserve,23
Employee Benefits (Note 14),173627
Corporate – fund,451898
Community Initiatives,97034
State of Good Repair,168614
