_META_START_,
SOURCE_DOCUMENT_LINK_ORIGINAL,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=1gRHm9WBmraFZX_JMXgavTTv2i9Wr_GZA
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=1vI0cN2OCkZZ7V6x0FxXhiKYWTdOJyr7T
SOURCE_DOCUMENT_TITLE,2015 Consolidated Financial Statements
SOURCE_DOCUMENT_TABLE_LOCATION,Note: deferred liabilities; Note: Accumulated Surplus
SOURCE_DOCUMENT_TABLE_TITLE,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=1HA_OvZYUUctW-Kh-2RkW2qMC9BWP2ccG
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik
YEAR,2015
VERSION,Actual
ASPECT,"Liabilities, Surplus"
NOTES_CONTENT,Dollar
NOTES_SEVERITY,
UNITS_NAME,Dollar
UNITS_CODE,DOLLAR
UNITS_MULTIPLIER,1000
TOTAL_AMOUNT,
INTAKE_DATETIME,
INTAKE_OPERATOR_ID,Henrik
COLUMNS_CATEGORIES,Reserve:NAME
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE"
_META_END_,
Development Charges,634749
Recreational Land (Planning Act),580654
Building Code Act Service Improvement,52433
Public Transit Funds,102336
Water and Wastewater – obligatory,464852
Community Services,81393
Third Party Agreements,11115
State of Good Repair – obligatory,2402
Parking Authority,3345
Corporate – reserve,520809
Stabilization,209299
Water and Wastewater,77861
Donations,1186
Employee Benefits (Note 13),239206
Corporate – fund,451809
Community Initiatives,102815
State of Good Repair,223246
