_META_START_,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=11aDq6m7MAZhzj-SWKlrQTGqGjSN2qnfF,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=1cP1y9CrSSL-cGcYulCB7iKvvRpj5BgCr,
SOURCE_DOCUMENT_TITLE,2016 Consolidated Financial Statements,
SOURCE_DOCUMENT_TABLE_LOCATION,p.5,
SOURCE_DOCUMENT_TABLE_TITLE,Statement of Financial Position,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=1rt5a54oeFdqZ3bzgrYX3r3D8Sv5pft3P,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Henrik,
YEAR,2016,
VERSION,Actual,
ASPECT,Assets,
NOTES_CONTENT,Dollar,
NOTES_SEVERITY,,
UNITS_NAME,Dollar,
UNITS_CODE,DOLLAR,
UNITS_MULTIPLIER,1000,
TOTAL_AMOUNT,9293459,
INTAKE_DATETIME,2017-11-16-15-31-21,
INTAKE_OPERATOR_ID,Henrik,
COLUMNS_CATEGORIES,"Asset:CODE,Asset:NAME",
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE,Allocations:DESCRIPTION",
_META_END_,,
CASH,Cash,1492647
AR,Accounts receivable,1004275
TAXAR,Property taxes receivable,261071
OTHER,Other assets,213329
INVEST,Investments,4248189
TDSBAR,Due from Toronto District School Board,4600
GBE,Investments in government business enterprises,2069348
