_META_START_,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuekRIX080RXNjd0U,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuZW9OVU5sUVZtVDg,
SOURCE_DOCUMENT_TITLE,2013 CONSOLIDATED FINANCIAL STATEMENTS City of Toronto Financial Report ,
SOURCE_DOCUMENT_TABLE_LOCATION,p.82 document; p.5 pdf,
SOURCE_DOCUMENT_TABLE_TITLE,CONSOLIDATED STATEMENT OF OPERATIONS AND ACCUMULATED SURPLUS,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B0nzg-ld6eh_a2xUdEpCWm0xR2s,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Chris,
YEAR,2013,
VERSION,Actual,
ASPECT,Expenses,
NOTES_CONTENT,,
NOTES_SEVERITY,,
UNITS_NAME,Dollar,
UNITS_CODE,DOLLAR,
UNITS_MULTIPLIER,1000,
TOTAL_AMOUNT,10210891,
INTAKE_DATETIME,2016-10-01-21-58-58,
INTAKE_OPERATOR_ID,Chris,
COLUMNS_CATEGORIES,"Expense:CODE,Expense:NAME",
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE",
_META_END_,,
GOVERNMENT,General government,770411
PROTECTION,Protection to persons and property,1656046
TRANSPORTATION,Transportation,2769289
ENVIRONMENT,Environmental services,838344
HEALTH,Health services,422038
SOCIALSERVICES,Social and family services,1963092
HOUSING,Social housing,758024
CULTURE,Recreation and cultural services,905987
PLANNING,Planning and development,127660
