_META_START_,,
SOURCE_DOCUMENT_LINK_ORIGINAL,,
SOURCE_DOCUMENT_LINK_COPY,https://drive.google.com/open?id=0B208oCU9D8OuTHpNM2JLUllPN0E,
SOURCE_DOCUMENT_LINK_WORKING_DIRECTORY,https://drive.google.com/open?id=0B208oCU9D8OuZW9OVU5sUVZtVDg,
SOURCE_DOCUMENT_TITLE,2015 City of Toronto Financial Report CONSOLIDATED FINANCIAL STATEMENTS,
SOURCE_DOCUMENT_TABLE_LOCATION,p.82 document; p.6 pdf,
SOURCE_DOCUMENT_TABLE_TITLE,CONSOLIDATED STATEMENT OF OPERATIONS AND ACCUMULATED SURPLUS,
SOURCE_CSV_PRECURSOR_LINK,https://drive.google.com/open?id=0B0nzg-ld6eh_cFhfNUgyVTc2RXM,
SOURCE_CSV_PRECURSOR_AUTHOR_ID,Chris,
YEAR,2015,
VERSION,Actual,
ASPECT,Expenses,
NOTES_CONTENT,,
NOTES_SEVERITY,,
UNITS_NAME,Dollar,
UNITS_CODE,DOLLAR,
UNITS_MULTIPLIER,1000,
TOTAL_AMOUNT,10826108,
INTAKE_DATETIME,2016-10-01-22-13-53,
INTAKE_OPERATOR_ID,Chris,
COLUMNS_CATEGORIES,"Expense:CODE,Expense:NAME",
COLUMNS_ATTRIBUTES,"Amount:VALUE, Notes:DESCRIPTION, Severity: CODE",
_META_END_,,
GOVERNMENT,General government,747196
PROTECTION,Protection to persons and property,1807909
TRANSPORTATION,Transportation,2943786
ENVIRONMENT,Environmental services,940017
HEALTH,Health services,452389
SOCIALSERVICES,Social and family services,2023910
HOUSING,Social housing,775450
CULTURE,Recreation and cultural services,989349
PLANNING,Planning and development,146102
LEGACY,Legacy Works and Agencies,
